LOCATION,TIME,BEEF,PIG,POULTRY,SHEEP,BEEF_co2,PIG_co2,POULTRY_co2,SHEEP_co2,total_meat_kt,total_co2_Mt
SAU,1999,59.8361023498535,0.0001900000013643,780.345131738281,146.300103051758,5.952495461763426,2.338900016794533e-06,7.7020064502568335,5.811040093215827,986.4815271398938,19.465544344136102
SAU,2000,85.72910390625,2.10009990463257,814.724099023438,155.152092797852,8.52833125659375,0.025852229826026935,8.041326857361334,6.162641125930681,1057.7053956321727,22.75815146971179
SAU,2001,52.0460976196289,2.77610002288818,890.329079492188,142.014107568359,5.177545791200683,0.0341737912817535,8.787548014587896,5.64080035261522,1087.165384703064,19.64006794968555
SAU,2002,84.9831017089844,2.60009990463257,862.93613515625,144.009652001953,8.454118958009769,0.03200722982602694,8.517179653992187,5.720063377517572,1094.52898877182,22.723369219345553
SAU,2003,86.6131065917969,2.2740999294281,880.611122949219,151.371086938477,8.616271843751957,0.02799417013125991,8.691631783508791,6.012459573196306,1120.869416408921,23.348357370588314
SAU,2004,115.195099694824,2.49010000953674,829.991127832031,154.39609609375,11.45960851764109,0.03065313111739727,8.192012431702146,6.13261293684375,1102.0724236301417,25.814887017304383
SAU,2005,112.765099389648,4.74109969863892,976.389138085938,168.002953393555,11.217872087282183,0.058362937290245116,9.636960792908209,6.673077308792005,1261.89829056778,27.586273126272637
SAU,2006,145.348091943359,4.14709983596802,947.117104394531,147.575096948242,14.459228186525356,0.05105079898076633,9.34804582037402,5.861682850784172,1244.1873931221,29.720007656664315
SAU,2007,153.554100854492,5.40909991989136,1003.03910146484,157.637108666992,15.275561953004864,0.06658602001386264,9.89999593145797,6.261345956252922,1319.6394109062153,31.50348986072962
SAU,2008,141.0001,0.0231000000447035,1077.17112050781,138.459099633789,14.026689948000001,0.0002843610005503001,10.631678959412083,5.499595437454099,1356.6534201416437,30.158248705866733
SAU,2009,161.033089501953,0.0521000010728836,1180.69309316406,131.035164697266,16.019571743654286,0.0006413510132071971,11.65344082952927,5.204716741775406,1472.813447364352,32.87837066597217
SAU,2010,181.423088891602,6.21010003814697,1237.30405507813,155.655098779297,18.047968882936566,0.0764463314695892,12.212191023621143,6.182620523513677,1580.592342787176,36.51922676154098
SAU,2011,176.235100610352,8.60509954223633,1238.44907460938,172.587090356445,17.531867808717816,0.10592877536492923,12.223492366394579,6.855159228957996,1595.8763651184133,36.71644817943532
SAU,2012,207.0001,9.19610009918213,1239.5010765625,182.214379174805,20.592369948,0.11320399222093204,12.233875625671873,7.237555140823254,1637.9116558364872,40.17700470671606
SAU,2013,186.872109277344,4.63110004196167,1414.46408925781,184.995491845703,18.590037430910183,0.05700884151654816,13.960760560974585,7.348020936111322,1790.9627904228187,39.95582776951264
SAU,2014,187.173088891602,7.90010057220459,1435.2491234375,197.798287255859,18.619978882936568,0.0972502380438385,14.165908848328124,7.85654796980272,1828.1206001571654,40.73968593911125
SAU,2015,203.988091333008,7.99310003051758,1539.56614003906,200.987740380859,20.292735325807637,0.0983950613756714,15.19551780218552,7.98323304792772,1952.5350717834444,43.56988123729655
SAU,2016,190.612099511719,6.98310075531006,1523.63205800781,172.968636376953,18.96209165942581,0.08596197029786684,15.038248412537083,6.870314236892573,1894.195894651792,40.95661627915333
SAU,2017,196.081108911133,20.9131001068115,1293.80503164063,166.657631738281,19.50614871447951,0.25744026231484957,12.769855662293018,6.619641132644522,1677.4568723968555,39.1530857717319
SAU,2018,191.0001,21.8001011444092,1229.12815175781,147.021630151367,19.000689947999998,0.2683592450876773,12.131494857849585,5.839699149612296,1588.949983053586,37.24024320054956
SAU,2019,196.0536171791,21.8001011444092,1257.99693134335,148.04245139296,19.503413836976872,0.2683592450876773,12.416429712358864,5.880246169328371,1623.8931010598192,38.068448963751784
SAU,2020,201.038116941765,21.8001011444092,1283.02865448415,149.640335987235,19.999271873366784,0.2683592450876773,12.663492819758558,5.943714145412974,1655.5072085575591,38.874838083625995
SAU,2021,206.066483556742,21.8001011444092,1308.88424166498,151.590826565521,20.499493784224697,0.2683592450876773,12.918687465233353,6.021187631182495,1688.341652931652,39.70772812572822
SAU,2022,211.228975644676,21.8001011444092,1335.11857904763,152.817488164175,21.01305849713237,0.2683592450876773,13.177620375200108,6.06991062988103,1720.9651440008902,40.528948747301186
SAU,2023,216.53133418426,21.8001011444092,1361.86458942583,153.897476078514,21.540537124650186,0.2683592450876773,13.441603497632942,6.112807749838575,1754.0935008330132,41.36330761720938
SAU,2024,221.900035411467,21.8001011444092,1389.12018048261,154.892274725575,22.074615522732742,0.2683592450876773,13.710616181363362,6.152321152099838,1787.7125917640612,42.205912101283616
SAU,2025,227.439119015766,21.8001011444092,1416.81862451108,155.782491460944,22.625643559688406,0.2683592450876773,13.98399982392436,6.187680560828695,1821.8403361321991,43.06568318952914
SAU,2026,233.164015417045,21.8001011444092,1445.12663072514,156.598638023503,23.19515625368764,0.2683592450876773,14.263399845257133,6.22009790229354,1856.6893853100974,43.94701324632599
SAU,2027,239.02452954733,21.8001011444092,1473.97520039644,157.331184696619,23.778160199368386,0.2683592450876773,14.54813522791286,6.249194656149707,1892.1310157847981,44.84384932851863
SAU,2028,244.979904650095,21.8001011444092,1503.47467989041,157.983720420769,24.37060091459145,0.2683592450876773,14.839295090518346,6.275113375112944,1928.2384061056832,45.753368625310415
THA,1990,316.450081689453,336.010109765625,524.170143945313,1.32510004768372,31.480454126466785,4.136284451214844,5.173559320740239,0.05263297389399736,1177.9554354480747,40.84293087231587
THA,1991,318.915108544922,400.503090722656,699.791115625,1.41410003433228,31.72567499804884,4.930193046795895,6.906938311218749,0.05616805336367816,1420.6234149269103,43.61897440942717
THA,1992,316.184120996094,432.791115625,849.797036035156,1.69109986553192,31.453996356691434,5.32765863334375,8.38749674566699,0.06717048665892786,1600.4633725217818,45.2363222223611
THA,1993,337.227089746094,457.627114160156,878.261208398438,1.31010006198883,33.547350887941434,5.633389775311521,8.668438126892584,0.05203717446219632,1674.425512366677,47.90121596460774
THA,1994,274.100106103516,487.900093896484,814.600075585938,1.20010004768372,27.26747855517777,6.006050155865719,8.040102746033208,0.04766797389399736,1577.8003756336218,41.361299430970696
THA,1995,359.024117333984,486.050118310547,812.460121972656,1.10010002384186,35.715719192384725,5.983276956402834,8.018981403870114,0.043695972946998674,1658.6344576410288,49.76167352560467
THA,1996,323.100106103516,509.640114648438,857.526100976563,0.818099958992004,32.14199855517777,6.273669811322272,8.463782616638676,0.0324949303711624,1691.0844216875091,46.91194591350988
THA,1997,284.432106835938,530.495095117188,840.284096582031,0.852099998092651,28.29530598803911,6.530394620892586,8.293604033264645,0.0338454119242401,1656.0633985332497,43.15315005412058
THA,1998,251.973091943359,463.712105615234,900.182045800781,0.930100007152557,25.066283186525354,5.708296020123531,8.88479679205371,0.036943572284099564,1616.7973433665265,39.696319570986695
THA,1999,228.252083642578,450.025124414063,798.487038476563,0.925100011920929,22.70651728076366,5.539809281537115,7.881067069763677,0.0367449724734993,1477.689346545125,36.16413860453795
THA,2000,199.359093530273,685.529091699219,747.173012597656,1.02709995040894,19.832242624391558,8.438863118817386,7.374597634338864,0.0407964100302431,1633.0882977775568,35.68649978757805
THA,2001,146.742104394531,687.819069726563,752.545082910156,1.39110003242493,14.597904545167944,8.467052748333993,7.427619968323239,0.055254493287918226,1588.497357063675,30.547831755113094
THA,2002,141.292107446289,770.8751,685.016091210938,1.31810007820129,14.055738848756832,9.489472481000002,6.761108820251958,0.052354935106155236,1598.5013987354284,30.358675085114946
THA,2003,142.641091210938,852.624062402344,722.9581078125,1.41410003433228,14.18993575366411,10.495802208172854,7.135596524109375,0.05616805336367816,1719.637361460114,31.877502539310015
THA,2004,152.192101342773,863.707070214844,588.64609609375,1.9301000667572,15.140070241579057,10.63223403434473,5.809936968445312,0.07666357465159598,1606.475367718124,31.658904819020698
THA,2005,152.880104882813,896.290078027344,760.001137597656,2.06910000572205,15.208512833742237,11.033330860516605,7.501211228088864,0.08218465222727983,1811.240420513535,33.82523957457498
THA,2006,161.662102563477,975.404091699219,677.174111230469,1.99210010299683,16.082145963014693,12.007224368817386,6.683708477844728,0.07912621609103408,1816.2324055961617,34.85220502576784
THA,2007,184.151085717773,990.666054589844,760.033058984375,2.49210010299683,18.319350007204058,12.19509913200098,7.501526292175781,0.09898621609103408,1937.3422993949887,38.11496164747185
THA,2008,171.927101953125,879.579079492188,630.206032617188,2.38010011444092,17.103308102296875,10.827618468548835,6.220133541931646,0.09453757654559335,1684.092314176942,34.24559768932295
THA,2009,172.664101464844,855.298073632813,636.014138085938,2.23210011253357,17.176624813722682,10.52871928641993,6.2774595429082085,0.0886590164698334,1666.2084132961288,34.071462659520655
THA,2010,189.64707265625,879.673073632813,631.315224511719,2.29210005531311,18.86609078784375,10.82877553641993,6.231081265930666,0.09104221419703673,1702.9274708560952,36.01698980439138
THA,2011,170.71608815918,859.597084863281,626.922036035156,2.69310007820129,16.98283645007523,10.581640114666989,6.18772049566699,0.10696993510615525,1659.9283091358182,33.859166995515366
THA,2012,156.092110498047,923.64511953125,748.084084375,2.98209987411499,15.528043152345715,11.370071421429689,7.383589912781249,0.1184490069998474,1830.803414278412,34.400153493556495
